age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
41,Private,135056,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,38,United-States,1.0
53,Federal-gov,177647,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,France,1.0
49,Private,67365,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
39,Private,110713,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
40,Private,163215,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,1.0
31,Private,381153,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
34,Private,242460,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
19,Private,45766,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,45,United-States,0.0
48,Self-emp-inc,181307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1.0
31,Private,106347,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,0.0
18,Private,184101,11th,7,Never-married,Farming-fishing,Own-child,White,Male,6,United-States,0.0
47,Private,212120,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
24,Private,653574,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,El-Salvador,0.0
45,State-gov,101299,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
56,Self-emp-not-inc,73746,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
67,?,34122,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,40,United-States,0.0
46,Federal-gov,83610,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
40,Private,388725,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,0.0
49,Local-gov,110172,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
29,Private,214702,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,0.0
47,Private,169324,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,35,United-States,1.0
45,Private,246891,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
40,Private,259307,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
27,Local-gov,68729,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40,United-States,1.0
43,Self-emp-inc,196945,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,78,Thailand,0.0
38,Private,276559,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,1.0
42,Private,184857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,16,United-States,0.0
21,Private,186452,Some-college,10,Never-married,Other-service,Own-child,White,Male,35,United-States,0.0
60,Private,178249,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
48,Private,96359,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Greece,1.0
44,Private,212894,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Greece,0.0
27,Private,228472,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1.0
44,Self-emp-not-inc,179557,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
63,Private,116993,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1.0
37,Private,107302,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1.0
37,Private,194668,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,1.0
61,Local-gov,224598,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,24,?,0.0
39,Private,305597,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
36,Private,81259,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,36,United-States,0.0
41,Self-emp-not-inc,227065,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,0.0
30,Private,161444,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,38,United-States,0.0
58,Private,349910,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
50,Private,258819,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,1.0
45,Self-emp-inc,328610,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
70,?,133536,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,28,United-States,0.0
25,Self-emp-not-inc,368115,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,35,United-States,1.0
42,Private,198229,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,65,United-States,1.0
30,Private,226696,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
55,Private,80445,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
37,Private,215618,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
38,Private,447346,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,1.0
59,Private,165695,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,32,United-States,1.0
30,Private,97453,HS-grad,9,Divorced,Sales,Unmarried,White,Female,54,United-States,0.0
59,State-gov,192258,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
34,Private,157747,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1.0
50,Federal-gov,307555,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,60,United-States,1.0
48,Private,148995,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,1.0
25,Private,22546,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,60,United-States,0.0
28,Private,175262,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0
45,Private,82797,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
43,Private,40024,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,42,United-States,0.0
50,Local-gov,139347,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,?,1.0
54,Private,86837,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,1.0
17,Private,265657,11th,7,Never-married,Other-service,Own-child,White,Male,25,United-States,0.0
38,Private,36989,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,70,United-States,0.0
25,Private,236421,12th,8,Never-married,Other-service,Own-child,Black,Male,40,United-States,0.0
42,Private,87284,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1.0
65,Self-emp-not-inc,326936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,0.0
39,Private,497788,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
51,Self-emp-not-inc,165001,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,1.0
24,Private,186314,Some-college,10,Separated,Prof-specialty,Own-child,White,Male,54,United-States,0.0
25,Private,86646,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,48,United-States,0.0
30,Private,460408,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
23,Private,325921,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,36,United-States,0.0
20,State-gov,349365,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0.0
33,Private,174215,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,55,United-States,1.0
19,Private,301606,Some-college,10,Never-married,Other-service,Own-child,Black,Male,35,United-States,0.0
29,Private,247507,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,43,United-States,0.0
42,Private,276218,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,1.0
30,Private,246439,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,40,United-States,0.0
52,Private,225339,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,35,United-States,0.0
45,Private,48495,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States,1.0
66,Private,171331,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,1.0
72,Self-emp-inc,172407,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
65,Private,146159,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,Black,Female,31,United-States,0.0
32,Private,125856,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
41,Self-emp-not-inc,138077,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,10,United-States,1.0
33,Private,169496,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
23,Local-gov,430828,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,40,United-States,0.0
58,Private,234213,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,48,United-States,1.0
44,Private,89172,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0.0
54,Local-gov,105788,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,37,United-States,1.0
38,Private,181661,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,56,United-States,1.0
36,Private,161141,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
62,Private,123411,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,53,United-States,0.0
40,Private,85019,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,?,1.0
36,Private,66687,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0.0
56,Private,83922,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
33,Private,162572,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,0.0
47,Private,123207,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,1.0
28,Private,132686,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
49,Private,190115,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,0.0
52,?,129893,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,30,United-States,0.0
59,Local-gov,251890,10th,6,Widowed,Other-service,Not-in-family,White,Female,25,Puerto-Rico,0.0
23,Private,82998,Some-college,10,Never-married,Sales,Not-in-family,White,Male,30,United-States,0.0
35,Private,38948,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
38,Private,53930,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,40,?,0.0
54,Private,98436,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0.0
25,Private,106552,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,0.0
60,Self-emp-inc,105339,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
79,Self-emp-not-inc,84979,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,1.0
43,Private,195258,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
23,Private,189203,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,United-States,0.0
18,?,457710,11th,7,Never-married,?,Own-child,White,Male,16,Mexico,0.0
33,Private,172304,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0
48,Private,102585,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0.0
27,Private,369188,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,90,United-States,1.0
35,Private,139364,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
39,Private,130620,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Unmarried,Other,Female,40,Dominican-Republic,0.0
44,Private,335223,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1.0
24,Private,161092,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0.0
47,Private,348986,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,28,Taiwan,0.0
29,Private,36601,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,0.0
32,Private,175856,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
29,Private,198704,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0.0
52,Private,294991,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
41,Self-emp-not-inc,200574,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1.0
46,Self-emp-not-inc,148599,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0
35,Private,241306,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,0.0
56,Private,131608,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
38,Self-emp-not-inc,230329,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,0.0
48,Private,117849,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
41,Private,314322,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
69,Private,31501,Assoc-voc,11,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,0.0
48,Private,268022,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
23,?,234108,Bachelors,13,Never-married,?,Not-in-family,White,Male,35,United-States,0.0
27,Private,147638,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40,Hong,0.0
37,Private,335716,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,0.0
48,Private,155509,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,16,Trinadad&Tobago,0.0
23,Local-gov,212803,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,0.0
29,Private,354496,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0.0
73,Self-emp-not-inc,190078,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,0.0
36,Federal-gov,212465,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0.0
42,Private,143046,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,0.0
63,Private,250068,12th,8,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
57,Private,20953,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
58,Private,98725,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
43,Private,193882,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
35,Private,238342,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
36,Private,295706,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,1.0
25,Self-emp-inc,86745,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,United-States,0.0
41,State-gov,365986,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,1.0
56,Private,193130,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,16,United-States,0.0
29,Private,144592,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
26,Private,331861,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,50,England,0.0
53,Local-gov,82783,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,0.0
55,Self-emp-inc,124137,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
44,Local-gov,174575,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
52,Private,143953,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
58,?,169982,Some-college,10,Married-civ-spouse,?,Husband,White,Male,40,United-States,1.0
38,Private,174308,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,48,United-States,0.0
37,Private,140713,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,Jamaica,1.0
36,Self-emp-not-inc,105021,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
28,Private,107189,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,40,United-States,0.0
38,Self-emp-not-inc,255503,11th,7,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,0.0
18,Local-gov,36411,12th,8,Never-married,Prof-specialty,Own-child,White,Male,30,United-States,0.0
24,Private,220426,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0.0
41,Private,47902,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,1.0
35,Local-gov,304252,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,40,Vietnam,0.0
45,Private,243743,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1.0
41,Federal-gov,356934,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,1.0
19,Private,87653,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0.0
32,Private,42596,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,0.0
20,Self-emp-inc,83141,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0.0
21,Private,157595,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,35,United-States,0.0
50,Private,150999,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
19,?,285177,Some-college,10,Never-married,?,Own-child,White,Male,18,United-States,0.0
46,Private,174386,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,24,United-States,0.0
32,Private,250354,10th,6,Never-married,Craft-repair,Other-relative,White,Male,45,United-States,0.0
24,Federal-gov,283918,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,25,United-States,0.0
32,?,256371,12th,8,Never-married,?,Own-child,Black,Female,40,United-States,0.0
29,Private,142712,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
41,Private,35166,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1.0
29,Private,54932,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,35,United-States,1.0
38,Local-gov,256864,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0.0
21,Private,186648,Some-college,10,Never-married,Other-service,Own-child,White,Male,20,United-States,0.0
54,Self-emp-not-inc,242606,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0
37,Private,324947,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0.0
49,Private,146268,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
58,Private,81038,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,12,United-States,0.0
44,Private,172600,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,50,United-States,1.0
39,Local-gov,139364,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1.0
77,?,232894,9th,5,Married-civ-spouse,?,Husband,Black,Male,40,United-States,0.0
58,Private,306233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1.0
34,Private,684015,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,40,El-Salvador,0.0
55,Self-emp-not-inc,141409,10th,6,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1.0
33,State-gov,156015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
56,Private,331569,HS-grad,9,Married-civ-spouse,Sales,Wife,Black,Female,36,United-States,0.0
34,Private,191856,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1.0
31,Private,306459,1st-4th,2,Separated,Handlers-cleaners,Unmarried,White,Male,35,Honduras,0.0
32,Private,105938,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,20,United-States,0.0
36,Private,284166,HS-grad,9,Never-married,Sales,Unmarried,White,Male,60,United-States,1.0
45,Private,274689,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,0.0
49,Private,133669,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1.0
35,Self-emp-inc,187693,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,80,United-States,1.0
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1.0
50,Private,158284,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0.0
57,Private,31532,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0.0
55,Local-gov,161662,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1.0
68,Local-gov,242095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
61,Private,139391,Some-college,10,Never-married,Tech-support,Own-child,White,Male,16,United-States,0.0
66,Self-emp-not-inc,183249,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,1.0
49,Private,65087,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
44,Private,117936,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0.0
20,Private,122971,Some-college,10,Never-married,Sales,Own-child,White,Male,35,United-States,0.0
47,?,215620,HS-grad,9,Never-married,?,Not-in-family,White,Male,12,United-States,0.0
27,Private,253814,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,1.0
30,Local-gov,47085,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
43,Private,273230,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
37,Private,94208,1st-4th,2,Divorced,Other-service,Unmarried,White,Female,35,Mexico,0.0
53,Private,375134,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,1.0
64,Private,162761,Some-college,10,Widowed,Sales,Not-in-family,White,Male,35,United-States,0.0
52,Self-emp-inc,334273,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,1.0
28,Private,140108,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,0.0
51,Private,139347,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1.0
29,Local-gov,302422,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,1.0
39,Private,509060,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0.0
48,Private,156926,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1.0
31,Private,190772,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,35,?,0.0
25,Private,48029,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
53,Private,124993,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,United-States,1.0
54,Private,77336,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0
37,Private,161141,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
44,Local-gov,189956,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,40,United-States,1.0
41,Local-gov,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1.0
25,Private,61956,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,45,United-States,0.0
53,State-gov,41021,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,46,United-States,1.0
47,Private,121124,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0
20,Private,262749,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0.0
50,Private,23686,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,35,United-States,1.0
46,Local-gov,247053,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1.0
41,Private,279914,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1.0
40,Federal-gov,118686,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0.0
23,Private,218215,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,35,United-States,0.0
34,Local-gov,382078,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1.0
45,Self-emp-inc,188330,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,0.0
31,Local-gov,128016,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,United-States,0.0
34,Private,203814,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,0.0
46,Private,114032,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,1.0
36,Private,19914,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,40,United-States,0.0
51,Local-gov,194970,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
41,Private,266047,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1.0
43,Self-emp-not-inc,75435,HS-grad,9,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,30,United-States,0.0
47,Private,149700,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1.0
61,Private,273803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
53,Private,341439,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,1.0
34,Private,85355,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0.0
49,Private,168262,10th,6,Divorced,Other-service,Not-in-family,White,Male,48,United-States,0.0
35,Private,141896,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0.0
40,Private,137225,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
44,Private,180985,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,?,1.0
44,Private,104440,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1.0
40,Private,77247,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1.0
34,Private,153942,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0.0
20,Private,432154,HS-grad,9,Never-married,Sales,Own-child,White,Female,8,Mexico,0.0
42,Private,202872,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,United-States,1.0
39,Local-gov,423605,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Nicaragua,1.0
